label,centroid-0,centroid-1,131Xe,138Ba,CD19,PDPN,CD10,CD21,BCL-2,CD23,PD-L1,CD31,152Sm,CD44_CD103,CD11c,FoxP3,CD4,CD226,CD68,CD20,CD8a,BCL-6,PD-1,Ki-67,Collagen,CD3e,Histone,CD25,HLA-DR,CK,191Ir,193Ir,ICSK1,ICSK2,ICSK3,208Pb
2736,492.84048257372655,828.0589812332439,25.882095336914062,0.12429386377334595,0.38634222745895386,0.33657652139663696,1.83607816696167,6.128013610839844,1.3623183965682983,0.2697078585624695,0.3267730474472046,0.13940271735191345,7.010067939758301,0.8402102589607239,0.7460188865661621,0.20535540580749512,0.33395177125930786,0.1874556541442871,1.1751476526260376,1.705208420753479,0.35136160254478455,0.6256222724914551,0.1724996119737625,0.25331565737724304,0.14433728158473969,1.2061364650726318,56.24592208862305,6.309577941894531,11.688754081726074,0.3698609471321106,11.542007446289062,23.033836364746094,10.528367042541504,33.25811767578125,4.282383441925049,0.20385955274105072
2737,488.78612716763007,42.26011560693642,25.21955680847168,0.135377898812294,0.08752165734767914,0.09985174238681793,1.6106908321380615,0.25073355436325073,1.0059525966644287,0.25238680839538574,0.4045203626155853,0.2734566032886505,3.870917797088623,1.1393917798995972,0.801245391368866,0.18749794363975525,0.6484494805335999,0.3187948167324066,0.4870709478855133,0.017341040074825287,0.5508183240890503,0.15181683003902435,0.040462426841259,0.09679516404867172,0.14919020235538483,2.7435896396636963,52.11581039428711,5.36719274520874,45.66976547241211,0.8500187993049622,6.288990497589111,12.378668785095215,13.478907585144043,42.35410690307617,2.741462469100952,0.15327921509742737
2738,488.43333333333334,52.586666666666666,25.524030685424805,0.1260542869567871,0.06063959747552872,0.0639563575387001,1.8470919132232666,0.21818780899047852,1.463771104812622,0.2914844751358032,0.35480156540870667,0.19842876493930817,5.544859409332275,1.3125746250152588,0.7348527908325195,0.1830597072839737,0.8071946501731873,0.1910438984632492,0.2949032485485077,0.03592612221837044,0.2956479787826538,0.22731028497219086,0.053387805819511414,0.11270400881767273,0.13333334028720856,3.36554217338562,64.82091522216797,6.57411003112793,16.353803634643555,0.4297589063644409,10.978593826293945,21.999862670898438,12.930914878845215,38.054386138916016,3.131430149078369,0.2595120370388031
2739,488.021582733813,143.94244604316546,24.98336410522461,0.13681760430335999,0.18158802390098572,0.12578155100345612,1.8891711235046387,0.3383764922618866,1.6942691802978516,0.2563568353652954,0.2926584780216217,0.3685016334056854,8.995780944824219,3.392139196395874,0.5103557109832764,0.3121378421783447,1.254302978515625,0.34583941102027893,0.23388192057609558,0.014388489536941051,0.14987348020076752,0.15597699582576752,0.028776979073882103,0.0732630044221878,0.10782340914011002,4.974850654602051,53.11135482788086,5.7934489250183105,13.534980773925781,0.28889790177345276,8.616949081420898,17.324777603149414,11.626399040222168,41.46603012084961,4.252548694610596,0.14980041980743408
2740,486.47407407407405,154.88148148148147,25.325647354125977,0.13337789475917816,0.17180483043193817,0.12319383770227432,1.694564938545227,0.5617768168449402,1.377801775932312,0.2457205355167389,0.3133920133113861,0.21201853454113007,7.958617210388184,2.324153184890747,0.7199646830558777,0.22727122902870178,1.0702100992202759,0.2710944414138794,0.31704282760620117,0.24905861914157867,0.3317873775959015,0.22710257768630981,0.08620376884937286,0.1314787119626999,0.12203066796064377,4.195049285888672,51.06669616699219,5.740453720092773,17.22870445251465,0.4532775282859802,8.00550651550293,16.495037078857422,12.672933578491211,42.6162109375,4.148744106292725,0.17144937813282013
2741,486.18666666666667,311.44666666666666,25.332517623901367,0.09406336396932602,0.11193165928125381,0.0951167568564415,1.507616639137268,0.22807887196540833,1.3943266868591309,0.21784448623657227,0.27417317032814026,0.2741774022579193,6.844102382659912,1.4486666917800903,0.6734554767608643,0.18800365924835205,0.8470281362533569,0.25825241208076477,1.9024379253387451,0.07163707911968231,0.45411956310272217,0.17282439768314362,0.06028517335653305,0.09007839113473892,0.11241763085126877,2.4964544773101807,44.644935607910156,4.903518199920654,6.035459995269775,0.26913753151893616,7.239358901977539,14.168049812316895,12.296554565429688,34.463035583496094,2.9803643226623535,0.22812329232692719
2742,486.1100478468899,741.7033492822967,26.574298858642578,0.13998045027256012,0.1267935037612915,0.12072469294071198,0.809978187084198,0.2674793303012848,0.6051138043403625,0.1206432357430458,0.0858292207121849,0.05813267454504967,2.563918113708496,0.39269208908081055,0.16551810503005981,0.09178312867879868,0.10647454112768173,0.04633888974785805,0.13266995549201965,0.4872635006904602,0.13653309643268585,0.39386099576950073,0.06009630113840103,0.22626301646232605,0.07375659793615341,0.5204528570175171,37.11762237548828,3.868633985519409,6.7398457527160645,0.24740581214427948,5.688578128814697,10.524535179138184,6.665182113647461,15.916573524475098,2.3803787231445312,0.17332367599010468
2743,490.8285714285714,381.04285714285714,24.68724822998047,0.08092085272073746,0.21657420694828033,0.13662013411521912,1.5234500169754028,0.2589780390262604,1.8508824110031128,0.2485859990119934,0.18887260556221008,0.30815914273262024,9.482301712036133,1.4150553941726685,0.37032297253608704,0.2261263132095337,0.7210583686828613,0.21188059449195862,0.4007488787174225,0.953723132610321,2.0368568897247314,0.3035077154636383,0.08351781219244003,0.12781621515750885,0.13661307096481323,3.7493906021118164,52.85728073120117,5.643547534942627,7.9746503829956055,0.25998207926750183,9.771568298339844,18.648605346679688,10.694331169128418,37.18846130371094,2.9151248931884766,0.2607198655605316
2744,491.17224880382776,460.7464114832536,25.09699821472168,0.11608386784791946,0.19735805690288544,0.16093851625919342,1.669295310974121,0.25464361906051636,1.8408703804016113,0.30816856026649475,0.38043412566185,0.20386190712451935,5.464174270629883,1.3463928699493408,0.7870217561721802,0.19583743810653687,0.40755707025527954,0.22423243522644043,0.868158221244812,0.7975682616233826,0.7882248759269714,0.20801189541816711,0.05063408613204956,0.06942453980445862,0.20603375136852264,2.370706558227539,49.403358459472656,5.380861759185791,7.3188066482543945,0.23775771260261536,8.796599388122559,17.047931671142578,11.665746688842773,34.03196334838867,2.686598539352417,0.24512803554534912
2745,488.0735294117647,528.2279411764706,25.466617584228516,0.10809382051229477,0.4884052276611328,0.18307852745056152,1.7853083610534668,0.32330426573753357,1.6584758758544922,0.3981017470359802,0.22346563637256622,0.1491454839706421,6.006146430969238,1.1058886051177979,0.34949105978012085,0.18015263974666595,0.3162528872489929,0.13554221391677856,0.38140755891799927,1.5597686767578125,0.7582640051841736,0.28564760088920593,0.07934009283781052,0.16475021839141846,0.3022075593471527,1.4135127067565918,68.73370361328125,6.996253490447998,11.196773529052734,0.5023988485336304,11.777544021606445,23.361404418945312,9.551178932189941,27.211084365844727,2.670210599899292,0.2276982218027115
